month,city,house_type,segment,value
2024-02,三亚,新房,整体,135.0679
2024-03,三亚,新房,整体,134.6627
2024-04,三亚,新房,整体,134.1241
2024-05,三亚,新房,整体,133.1852
2024-06,三亚,新房,整体,133.3184
2024-07,三亚,新房,整体,132.3852
2024-08,三亚,新房,整体,131.7233
2024-09,三亚,新房,整体,130.6695
2024-10,三亚,新房,整体,130.1468
2024-11,三亚,新房,整体,129.6262
2024-12,三亚,新房,整体,130.404
2025-02,三亚,新房,整体,130.2736
2025-03,三亚,新房,整体,130.013
2025-04,三亚,新房,整体,130.273
2025-05,三亚,新房,整体,130.4033
2025-06,三亚,新房,整体,130.5337
2025-07,三亚,新房,整体,130.7948
2025-08,三亚,新房,整体,130.4024
2025-09,三亚,新房,整体,130.4024
2025-10,三亚,新房,整体,129.7504
2025-11,三亚,新房,整体,129.1016
2025-12,三亚,新房,整体,129.2307
2016-01,上海,二手房,144m2以上,103.0
2016-02,上海,二手房,144m2以上,108.665
2016-03,上海,二手房,144m2以上,115.4022
2016-04,上海,二手房,144m2以上,118.2873
2016-05,上海,二手房,144m2以上,119.2336
2016-06,上海,二手房,144m2以上,122.0952
2016-07,上海,二手房,144m2以上,124.9034
2016-08,上海,二手房,144m2以上,130.0244
2016-09,上海,二手房,144m2以上,134.9653
2016-10,上海,二手房,144m2以上,135.2353
2016-11,上海,二手房,144m2以上,134.4239
2016-12,上海,二手房,144m2以上,131.8698
2017-01,上海,二手房,144m2以上,131.2105
2017-02,上海,二手房,144m2以上,131.6041
2017-03,上海,二手房,144m2以上,131.9989
2017-04,上海,二手房,144m2以上,132.5269
2017-05,上海,二手房,144m2以上,131.3342
2017-06,上海,二手房,144m2以上,131.4655
2017-07,上海,二手房,144m2以上,132.5172
2017-08,上海,二手房,144m2以上,133.3123
2017-09,上海,二手房,144m2以上,132.7791
2017-10,上海,二手房,144m2以上,134.1069
2017-11,上海,二手房,144m2以上,133.4363
2017-12,上海,二手房,144m2以上,134.3704
2018-01,上海,二手房,144m2以上,133.9673
2018-02,上海,二手房,144m2以上,132.4936
2018-03,上海,二手房,144m2以上,132.6261
2018-04,上海,二手房,144m2以上,132.3609
2018-05,上海,二手房,144m2以上,132.2285
2018-06,上海,二手房,144m2以上,131.4351
2018-07,上海,二手房,144m2以上,130.6465
2018-08,上海,二手房,144m2以上,130.3852
2018-09,上海,二手房,144m2以上,130.5156
2018-10,上海,二手房,144m2以上,130.9072
2018-11,上海,二手房,144m2以上,131.2999
2018-12,上海,二手房,144m2以上,130.906
2019-01,上海,二手房,144m2以上,131.8223
2019-02,上海,二手房,144m2以上,131.0314
2019-03,上海,二手房,144m2以上,131.6866
2019-04,上海,二手房,144m2以上,131.9499
2019-05,上海,二手房,144m2以上,130.7624
2019-06,上海,二手房,144m2以上,130.3701
2019-07,上海,二手房,144m2以上,130.5005
2019-08,上海,二手房,144m2以上,130.109
2019-09,上海,二手房,144m2以上,131.1498
2019-10,上海,二手房,144m2以上,130.2318
2019-11,上海,二手房,144m2以上,130.8829
2019-12,上海,二手房,144m2以上,130.4903
2020-01,上海,二手房,144m2以上,131.4037
2020-02,上海,二手房,144m2以上,130.7467
2020-03,上海,二手房,144m2以上,131.5312
2020-04,上海,二手房,144m2以上,132.978
2020-05,上海,二手房,144m2以上,133.7759
2020-06,上海,二手房,144m2以上,134.311
2020-07,上海,二手房,144m2以上,135.3855
2020-08,上海,二手房,144m2以上,136.4686
2020-09,上海,二手房,144m2以上,137.8333
2020-10,上海,二手房,144m2以上,138.1089
2020-11,上海,二手房,144m2以上,138.5233
2020-12,上海,二手房,144m2以上,139.0773
2021-01,上海,二手房,144m2以上,139.9118
2021-02,上海,二手房,144m2以上,140.6114
2021-03,上海,二手房,144m2以上,142.1581
2021-04,上海,二手房,144m2以上,143.5797
2021-05,上海,二手房,144m2以上,143.8668
2021-06,上海,二手房,144m2以上,146.7442
2021-07,上海,二手房,144m2以上,148.3584
2021-08,上海,二手房,144m2以上,149.2485
2021-09,上海,二手房,144m2以上,148.8008
2021-10,上海,二手房,144m2以上,147.4616
2021-11,上海,二手房,144m2以上,147.3141
2021-12,上海,二手房,144m2以上,148.3453
2022-01,上海,二手房,144m2以上,149.087
2022-02,上海,二手房,144m2以上,150.4288
2022-03,上海,二手房,144m2以上,151.0305
2022-04,上海,二手房,144m2以上,151.0305
2022-05,上海,二手房,144m2以上,151.0305
2022-06,上海,二手房,144m2以上,151.1815
2022-07,上海,二手房,144m2以上,152.0886
2022-08,上海,二手房,144m2以上,153.6095
2022-09,上海,二手房,144m2以上,154.6848
2022-10,上海,二手房,144m2以上,154.2207
2022-11,上海,二手房,144m2以上,153.7581
2022-12,上海,二手房,144m2以上,152.8355
2023-01,上海,二手房,144m2以上,152.8355
2023-02,上海,二手房,144m2以上,155.1281
2023-03,上海,二手房,144m2以上,155.7486
2023-04,上海,二手房,144m2以上,155.5928
2023-05,上海,二手房,144m2以上,154.9705
2023-06,上海,二手房,144m2以上,152.8009
2023-07,上海,二手房,144m2以上,151.4257
2023-08,上海,二手房,144m2以上,151.2742
2023-09,上海,二手房,144m2以上,152.4844
2023-10,上海,二手房,144m2以上,152.4844
2023-11,上海,二手房,144m2以上,151.417
2023-12,上海,二手房,144m2以上,151.2656
2024-02,上海,二手房,144m2以上,150.5093
2024-03,上海,二手房,144m2以上,149.9073
2024-04,上海,二手房,144m2以上,148.8579
2024-05,上海,二手房,144m2以上,147.5182
2024-06,上海,二手房,144m2以上,147.8132
2024-07,上海,二手房,144m2以上,148.4045
2024-08,上海,二手房,144m2以上,147.9593
2024-09,上海,二手房,144m2以上,146.3317
2024-10,上海,二手房,144m2以上,146.3317
2024-11,上海,二手房,144m2以上,146.3317
2024-12,上海,二手房,144m2以上,148.5267
2025-02,上海,二手房,144m2以上,148.5267
2025-03,上海,二手房,144m2以上,148.5267
2025-04,上海,二手房,144m2以上,149.2693
2025-05,上海,二手房,144m2以上,148.523
2025-06,上海,二手房,144m2以上,146.8892
2025-07,上海,二手房,144m2以上,145.4203
2025-08,上海,二手房,144m2以上,143.8207
2025-09,上海,二手房,144m2以上,142.3825
2025-10,上海,二手房,144m2以上,141.9553
2025-11,上海,二手房,144m2以上,140.8197
2025-12,上海,二手房,144m2以上,139.834
2016-01,上海,二手房,90m2及以下,102.4
2016-02,上海,二手房,90m2及以下,107.8272
2016-03,上海,二手房,90m2及以下,114.836
2016-04,上海,二手房,90m2及以下,117.4772
2016-05,上海,二手房,90m2及以下,119.5918
2016-06,上海,二手房,90m2及以下,122.462
2016-07,上海,二手房,90m2及以下,124.9112
2016-08,上海,二手房,90m2及以下,129.2831
2016-09,上海,二手房,90m2及以下,133.808
2016-10,上海,二手房,90m2及以下,134.6109
2016-11,上海,二手房,90m2及以下,134.3417
2016-12,上海,二手房,90m2及以下,134.6103
2017-01,上海,二手房,90m2及以下,134.0719
2017-02,上海,二手房,90m2及以下,134.0719
2017-03,上海,二手房,90m2及以下,135.2785
2017-04,上海,二手房,90m2及以下,136.3608
2017-05,上海,二手房,90m2及以下,136.6335
2017-06,上海,二手房,90m2及以下,136.4969
2017-07,上海,二手房,90m2及以下,135.4049
2017-08,上海,二手房,90m2及以下,134.4571
2017-09,上海,二手房,90m2及以下,134.4571
2017-10,上海,二手房,90m2及以下,134.1881
2017-11,上海,二手房,90m2及以下,133.9198
2017-12,上海,二手房,90m2及以下,133.3841
2018-01,上海,二手房,90m2及以下,133.7842
2018-02,上海,二手房,90m2及以下,133.7842
2018-03,上海,二手房,90m2及以下,132.8477
2018-04,上海,二手房,90m2及以下,132.7149
2018-05,上海,二手房,90m2及以下,132.3168
2018-06,上海,二手房,90m2及以下,131.9198
2018-07,上海,二手房,90m2及以下,131.2602
2018-08,上海,二手房,90m2及以下,131.2602
2018-09,上海,二手房,90m2及以下,130.7352
2018-10,上海,二手房,90m2及以下,129.9508
2018-11,上海,二手房,90m2及以下,129.5609
2018-12,上海,二手房,90m2及以下,129.6905
2019-01,上海,二手房,90m2及以下,129.5608
2019-02,上海,二手房,90m2及以下,128.913
2019-03,上海,二手房,90m2及以下,129.5575
2019-04,上海,二手房,90m2及以下,130.594
2019-05,上海,二手房,90m2及以下,131.1164
2019-06,上海,二手房,90m2及以下,130.8541
2019-07,上海,二手房,90m2及以下,131.2467
2019-08,上海,二手房,90m2及以下,131.5092
2019-09,上海,二手房,90m2及以下,132.1667
2019-10,上海,二手房,90m2及以下,132.0346
2019-11,上海,二手房,90m2及以下,131.7705
2019-12,上海,二手房,90m2及以下,131.7705
2020-01,上海,二手房,90m2及以下,131.3752
2020-02,上海,二手房,90m2及以下,131.9007
2020-03,上海,二手房,90m2及以下,131.6369
2020-04,上海,二手房,90m2及以下,132.8216
2020-05,上海,二手房,90m2及以下,133.6186
2020-06,上海,二手房,90m2及以下,134.2866
2020-07,上海,二手房,90m2及以下,134.5552
2020-08,上海,二手房,90m2及以下,136.0353
2020-09,上海,二手房,90m2及以下,137.1236
2020-10,上海,二手房,90m2及以下,138.2206
2020-11,上海,二手房,90m2及以下,138.497
2020-12,上海,二手房,90m2及以下,139.882
2021-01,上海,二手房,90m2及以下,141.9802
2021-02,上海,二手房,90m2及以下,143.968
2021-03,上海,二手房,90m2及以下,145.5516
2021-04,上海,二手房,90m2及以下,146.8616
2021-05,上海,二手房,90m2及以下,148.0365
2021-06,上海,二手房,90m2及以下,148.6286
2021-07,上海,二手房,90m2及以下,149.5204
2021-08,上海,二手房,90m2及以下,149.5204
2021-09,上海,二手房,90m2及以下,148.3242
2021-10,上海,二手房,90m2及以下,147.7309
2021-11,上海,二手房,90m2及以下,147.7309
2021-12,上海,二手房,90m2及以下,148.3218
2022-01,上海,二手房,90m2及以下,149.2118
2022-02,上海,二手房,90m2及以下,150.107
2022-03,上海,二手房,90m2及以下,151.0077
2022-04,上海,二手房,90m2及以下,151.0077
2022-05,上海,二手房,90m2及以下,151.0077
2022-06,上海,二手房,90m2及以下,151.1587
2022-07,上海,二手房,90m2及以下,152.5191
2022-08,上海,二手房,90m2及以下,152.9767
2022-09,上海,二手房,90m2及以下,153.7416
2022-10,上海,二手房,90m2及以下,152.8191
2022-11,上海,二手房,90m2及以下,152.2078
2022-12,上海,二手房,90m2及以下,151.7512
2023-01,上海,二手房,90m2及以下,152.3582
2023-02,上海,二手房,90m2及以下,153.5771
2023-03,上海,二手房,90m2及以下,154.8057
2023-04,上海,二手房,90m2及以下,154.1865
2023-05,上海,二手房,90m2及以下,152.953
2023-06,上海,二手房,90m2及以下,151.2705
2023-07,上海,二手房,90m2及以下,150.2116
2023-08,上海,二手房,90m2及以下,149.6108
2023-09,上海,二手房,90m2及以下,150.8077
2023-10,上海,二手房,90m2及以下,148.8472
2023-11,上海,二手房,90m2及以下,146.3168
2023-12,上海,二手房,90m2及以下,144.8536
2024-02,上海,二手房,90m2及以下,143.9845
2024-03,上海,二手房,90m2及以下,143.6965
2024-04,上海,二手房,90m2及以下,142.4032
2024-05,上海,二手房,90m2及以下,139.84
2024-06,上海,二手房,90m2及以下,140.9587
2024-07,上海,二手房,90m2及以下,140.5358
2024-08,上海,二手房,90m2及以下,139.9737
2024-09,上海,二手房,90m2及以下,137.5941
2024-10,上海,二手房,90m2及以下,137.7317
2024-11,上海,二手房,90m2及以下,138.2826
2024-12,上海,二手房,90m2及以下,139.942
2025-02,上海,二手房,90m2及以下,139.5222
2025-03,上海,二手房,90m2及以下,139.8012
2025-04,上海,二手房,90m2及以下,139.8012
2025-05,上海,二手房,90m2及以下,138.543
2025-06,上海,二手房,90m2及以下,137.7118
2025-07,上海,二手房,90m2及以下,136.7478
2025-08,上海,二手房,90m2及以下,135.3803
2025-09,上海,二手房,90m2及以下,133.8911
2025-10,上海,二手房,90m2及以下,132.2844
2025-11,上海,二手房,90m2及以下,131.4907
2025-12,上海,二手房,90m2及以下,130.8333
2018-01,上海,二手房,整体,99.6
2018-02,上海,二手房,整体,99.4008
2018-03,上海,二手房,整体,98.8044
2018-04,上海,二手房,整体,98.6068
2018-05,上海,二手房,整体,98.311
2018-06,上海,二手房,整体,98.016
2018-07,上海,二手房,整体,97.918
2018-08,上海,二手房,整体,97.8201
2018-09,上海,二手房,整体,97.6245
2018-10,上海,二手房,整体,97.4292
2018-11,上海,二手房,整体,97.3318
2018-12,上海,二手房,整体,97.0398
2019-01,上海,二手房,整体,97.0398
2019-02,上海,二手房,整体,96.9427
2019-03,上海,二手房,整体,97.2336
2019-04,上海,二手房,整体,97.7197
2019-05,上海,二手房,整体,97.8175
2019-06,上海,二手房,整体,97.7196
2019-07,上海,二手房,整体,98.1105
2019-08,上海,二手房,整体,98.1105
2019-09,上海,二手房,整体,98.6992
2019-10,上海,二手房,整体,98.5018
2019-11,上海,二手房,整体,98.5018
2019-12,上海,二手房,整体,98.3048
2020-01,上海,二手房,整体,98.5014
2020-02,上海,二手房,整体,98.6984
2020-03,上海,二手房,整体,98.9945
2020-04,上海,二手房,整体,100.1824
2020-05,上海,二手房,整体,100.7835
2020-06,上海,二手房,整体,101.1867
2020-07,上海,二手房,整体,101.6926
2020-08,上海,二手房,整体,102.5061
2020-09,上海,二手房,整体,103.5312
2020-10,上海,二手房,整体,104.0488
2020-11,上海,二手房,整体,104.361
2020-12,上海,二手房,整体,104.9872
2021-01,上海,二手房,整体,106.352
2021-02,上海,二手房,整体,107.7346
2021-03,上海,二手房,整体,108.9196
2021-04,上海,二手房,整体,109.8999
2021-05,上海,二手房,整体,110.6692
2021-06,上海,二手房,整体,111.7759
2021-07,上海,二手房,整体,112.5583
2021-08,上海,二手房,整体,112.7835
2021-09,上海,二手房,整体,112.1068
2021-10,上海,二手房,整体,111.6583
2021-11,上海,二手房,整体,111.5467
2021-12,上海,二手房,整体,111.9929
2022-01,上海,二手房,整体,112.6648
2022-02,上海,二手房,整体,113.6788
2022-03,上海,二手房,整体,114.1335
2022-04,上海,二手房,整体,114.1335
2022-05,上海,二手房,整体,114.1335
2022-06,上海,二手房,整体,114.3618
2022-07,上海,二手房,整体,115.2767
2022-08,上海,二手房,整体,115.9683
2022-09,上海,二手房,整体,116.5482
2022-10,上海,二手房,整体,116.082
2022-11,上海,二手房,整体,115.5016
2022-12,上海,二手房,整体,114.9241
2023-01,上海,二手房,整体,115.3838
2023-02,上海,二手房,整体,116.5376
2023-03,上海,二手房,整体,117.3534
2023-04,上海,二手房,整体,117.1187
2023-05,上海,二手房,整体,116.1817
2023-06,上海,二手房,整体,114.7875
2023-07,上海,二手房,整体,113.984
2023-08,上海,二手房,整体,113.6421
2023-09,上海,二手房,整体,114.3239
2023-10,上海,二手房,整体,113.4093
2023-11,上海,二手房,整体,111.7082
2023-12,上海,二手房,整体,111.0379
2024-01,上海,二手房,整体,110.1496
2024-02,上海,二手房,整体,109.4887
2024-03,上海,二手房,整体,109.1603
2024-04,上海,二手房,整体,108.287
2024-05,上海,二手房,整体,106.8793
2024-06,上海,二手房,整体,107.4137
2024-07,上海,二手房,整体,107.5211
2024-08,上海,二手房,整体,106.8759
2024-09,上海,二手房,整体,105.5934
2024-10,上海,二手房,整体,105.8046
2024-11,上海,二手房,整体,106.2278
2024-12,上海,二手房,整体,107.1839
2025-01,上海,二手房,整体,107.6126
2025-02,上海,二手房,整体,107.1822
2025-03,上海,二手房,整体,107.6109
2025-04,上海,二手房,整体,107.7185
2025-05,上海,二手房,整体,106.9645
2025-06,上海,二手房,整体,106.2157
2025-07,上海,二手房,整体,105.2598
2025-08,上海,二手房,整体,104.2072
2025-09,上海,二手房,整体,103.1651
2025-10,上海,二手房,整体,102.2366
2025-11,上海,二手房,整体,101.4187
2025-12,上海,二手房,整体,100.8102
2016-01,上海,新房,144m2以上,102.7
2016-02,上海,新房,144m2以上,105.6783
2016-03,上海,新房,144m2以上,109.9054
2016-04,上海,新房,144m2以上,113.7521
2016-05,上海,新房,144m2以上,115.7997
2016-06,上海,新房,144m2以上,118.3473
2016-07,上海,新房,144m2以上,120.2408
2016-08,上海,新房,144m2以上,126.6136
2016-09,上海,新房,144m2以上,130.1588
2016-10,上海,新房,144m2以上,131.0699
2016-11,上海,新房,144m2以上,130.9388
2018-01,上海,新房,144m2以上,130.8079
2018-02,上海,新房,144m2以上,130.4154
2018-03,上海,新房,144m2以上,131.3283
2018-04,上海,新房,144m2以上,131.0657
2018-05,上海,新房,144m2以上,131.0657
2018-06,上海,新房,144m2以上,130.8036
2018-07,上海,新房,144m2以上,130.9344
2018-08,上海,新房,144m2以上,130.8034
2018-09,上海,新房,144m2以上,131.065
2018-10,上海,新房,144m2以上,131.065
2018-11,上海,新房,144m2以上,132.1135
2018-12,上海,新房,144m2以上,133.0383
2019-01,上海,新房,144m2以上,132.6392
2019-02,上海,新房,144m2以上,133.0371
2019-03,上海,新房,144m2以上,132.2389
2019-04,上海,新房,144m2以上,132.9001
2019-05,上海,新房,144m2以上,133.033
2019-06,上海,新房,144m2以上,133.5651
2019-07,上海,新房,144m2以上,133.1645
2019-08,上海,新房,144m2以上,133.8303
2019-09,上海,新房,144m2以上,134.6333
2019-10,上海,新房,144m2以上,135.0372
2019-11,上海,新房,144m2以上,135.8474
2019-12,上海,新房,144m2以上,135.4398
2020-01,上海,新房,144m2以上,136.3879
2020-02,上海,新房,144m2以上,136.7971
2020-03,上海,新房,144m2以上,136.5235
2020-04,上海,新房,144m2以上,137.2061
2020-05,上海,新房,144m2以上,138.3038
2020-06,上海,新房,144m2以上,138.857
2020-07,上海,新房,144m2以上,139.1347
2020-08,上海,新房,144m2以上,139.9695
2020-09,上海,新房,144m2以上,140.6693
2020-10,上海,新房,144m2以上,141.232
2020-11,上海,新房,144m2以上,140.9495
2020-12,上海,新房,144m2以上,140.8086
2021-01,上海,新房,144m2以上,141.5126
2021-02,上海,新房,144m2以上,142.6447
2021-03,上海,新房,144m2以上,143.0727
2021-04,上海,新房,144m2以上,143.788
2021-05,上海,新房,144m2以上,144.6508
2021-06,上海,新房,144m2以上,146.0973
2021-07,上海,新房,144m2以上,146.6817
2021-08,上海,新房,144m2以上,146.8283
2021-09,上海,新房,144m2以上,147.4157
2021-10,上海,新房,144m2以上,147.8579
2021-11,上海,新房,144m2以上,148.1536
2021-12,上海,新房,144m2以上,148.3018
